valid_time,latitude,longitude,tp,number,expver,location
30-11-2020 00:00,12.75,77.5,4.29E-06,0,1,bangalore
30-11-2020 00:00,12.75,77.75,7.63E-06,0,1,bangalore
30-11-2020 06:00,13,77.5,2.15E-05,0,1,bangalore
30-11-2020 06:00,13,77.75,4.39E-05,0,1,bangalore
30-11-2020 06:00,12.75,77.5,9.06E-06,0,1,bangalore
30-11-2020 06:00,12.75,77.75,3.05E-05,0,1,bangalore
30-11-2020 12:00,13,77.5,0,0,1,bangalore
30-11-2020 12:00,13,77.75,0,0,1,bangalore
30-11-2020 12:00,12.75,77.5,0,0,1,bangalore
30-11-2020 12:00,12.75,77.75,0,0,1,bangalore
30-11-2020 18:00,13,77.5,0,0,1,bangalore
30-11-2020 18:00,13,77.75,0,0,1,bangalore
30-11-2020 18:00,12.75,77.5,0,0,1,bangalore
30-11-2020 18:00,12.75,77.75,0,0,1,bangalore
01-12-2020 00:00,13,77.5,0,0,1,bangalore
01-12-2020 00:00,13,77.75,0,0,1,bangalore
01-12-2020 00:00,12.75,77.5,0,0,1,bangalore
01-12-2020 00:00,12.75,77.75,0,0,1,bangalore
01-12-2020 06:00,13,77.5,0,0,1,bangalore
01-12-2020 06:00,13,77.75,0,0,1,bangalore
01-12-2020 06:00,12.75,77.5,0,0,1,bangalore
01-12-2020 06:00,12.75,77.75,0,0,1,bangalore
01-12-2020 12:00,13,77.5,0,0,1,bangalore
01-12-2020 12:00,13,77.75,0,0,1,bangalore
01-12-2020 12:00,12.75,77.5,0,0,1,bangalore
01-12-2020 12:00,12.75,77.75,0,0,1,bangalore
01-12-2020 18:00,13,77.5,0,0,1,bangalore
01-12-2020 18:00,13,77.75,0,0,1,bangalore
01-12-2020 18:00,12.75,77.5,0,0,1,bangalore
01-12-2020 18:00,12.75,77.75,0,0,1,bangalore
02-12-2020 00:00,13,77.5,0,0,1,bangalore
02-12-2020 00:00,13,77.75,0,0,1,bangalore
02-12-2020 00:00,12.75,77.5,0,0,1,bangalore
02-12-2020 00:00,12.75,77.75,0,0,1,bangalore
02-12-2020 06:00,13,77.5,0,0,1,bangalore
02-12-2020 06:00,13,77.75,0,0,1,bangalore
02-12-2020 06:00,12.75,77.5,0,0,1,bangalore
02-12-2020 06:00,12.75,77.75,0,0,1,bangalore
02-12-2020 12:00,13,77.5,0,0,1,bangalore
02-12-2020 12:00,13,77.75,0,0,1,bangalore
02-12-2020 12:00,12.75,77.5,0,0,1,bangalore
02-12-2020 12:00,12.75,77.75,0,0,1,bangalore
02-12-2020 18:00,13,77.5,0,0,1,bangalore
02-12-2020 18:00,13,77.75,0,0,1,bangalore
02-12-2020 18:00,12.75,77.5,0,0,1,bangalore
02-12-2020 18:00,12.75,77.75,0,0,1,bangalore
03-12-2020 00:00,13,77.5,0,0,1,bangalore
03-12-2020 00:00,13,77.75,0.000279427,0,1,bangalore
03-12-2020 00:00,12.75,77.5,3.81E-06,0,1,bangalore
03-12-2020 00:00,12.75,77.75,0.000244617,0,1,bangalore
03-12-2020 06:00,13,77.5,0.000520706,0,1,bangalore
03-12-2020 06:00,13,77.75,0.000973702,0,1,bangalore
03-12-2020 06:00,12.75,77.5,0.000898361,0,1,bangalore
03-12-2020 06:00,12.75,77.75,0.001267433,0,1,bangalore
03-12-2020 12:00,13,77.5,0.002356529,0,1,bangalore
03-12-2020 12:00,13,77.75,0.002449036,0,1,bangalore
03-12-2020 12:00,12.75,77.5,0.002072334,0,1,bangalore
03-12-2020 12:00,12.75,77.75,0.002165318,0,1,bangalore
03-12-2020 18:00,13,77.5,0.002007008,0,1,bangalore
03-12-2020 18:00,13,77.75,0.001384735,0,1,bangalore
03-12-2020 18:00,12.75,77.5,0.001003742,0,1,bangalore
03-12-2020 18:00,12.75,77.75,0.001022339,0,1,bangalore
04-12-2020 00:00,13,77.5,0.00062561,0,1,bangalore
04-12-2020 00:00,13,77.75,0.000653267,0,1,bangalore
04-12-2020 00:00,12.75,77.5,0.000390053,0,1,bangalore
04-12-2020 00:00,12.75,77.75,0.000353336,0,1,bangalore
04-12-2020 06:00,13,77.5,0.000210762,0,1,bangalore
04-12-2020 06:00,13,77.75,0.000590801,0,1,bangalore
04-12-2020 06:00,12.75,77.5,0.00019598,0,1,bangalore
04-12-2020 06:00,12.75,77.75,0.000723839,0,1,bangalore
04-12-2020 12:00,13,77.5,0.000201225,0,1,bangalore
04-12-2020 12:00,13,77.75,0.000361919,0,1,bangalore
04-12-2020 12:00,12.75,77.5,0.00035429,0,1,bangalore
04-12-2020 12:00,12.75,77.75,0.000519753,0,1,bangalore
04-12-2020 18:00,13,77.5,7.30E-05,0,1,bangalore
04-12-2020 18:00,13,77.75,0.000329018,0,1,bangalore
04-12-2020 18:00,12.75,77.5,7.63E-05,0,1,bangalore
04-12-2020 18:00,12.75,77.75,0.000524521,0,1,bangalore
05-12-2020 00:00,13,77.5,9.54E-07,0,1,bangalore
05-12-2020 00:00,13,77.75,6.68E-06,0,1,bangalore
05-12-2020 00:00,12.75,77.5,0,0,1,bangalore
05-12-2020 00:00,12.75,77.75,8.58E-06,0,1,bangalore
05-12-2020 06:00,13,77.5,0.000294685,0,1,bangalore
05-12-2020 06:00,13,77.75,0.000335217,0,1,bangalore
05-12-2020 06:00,12.75,77.5,0.000373364,0,1,bangalore
05-12-2020 06:00,12.75,77.75,0.000348091,0,1,bangalore
05-12-2020 12:00,13,77.5,0.000125885,0,1,bangalore
05-12-2020 12:00,13,77.75,0.000109673,0,1,bangalore
05-12-2020 12:00,12.75,77.5,6.68E-06,0,1,bangalore
05-12-2020 12:00,12.75,77.75,5.72E-06,0,1,bangalore
05-12-2020 18:00,13,77.5,0,0,1,bangalore
05-12-2020 18:00,13,77.75,2.00E-05,0,1,bangalore
05-12-2020 18:00,12.75,77.5,9.54E-07,0,1,bangalore
05-12-2020 18:00,12.75,77.75,2.29E-05,0,1,bangalore
06-12-2020 00:00,13,77.5,0,0,1,bangalore
06-12-2020 00:00,13,77.75,0,0,1,bangalore
06-12-2020 00:00,12.75,77.5,0,0,1,bangalore
06-12-2020 00:00,12.75,77.75,0,0,1,bangalore
06-12-2020 06:00,13,77.5,0.000134945,0,1,bangalore
06-12-2020 06:00,13,77.75,0.00020504,0,1,bangalore
06-12-2020 06:00,12.75,77.5,0.000192642,0,1,bangalore
06-12-2020 06:00,12.75,77.75,0.000221729,0,1,bangalore
06-12-2020 12:00,13,77.5,4.86E-05,0,1,bangalore
06-12-2020 12:00,13,77.75,7.01E-05,0,1,bangalore
06-12-2020 12:00,12.75,77.5,2.38E-05,0,1,bangalore
06-12-2020 12:00,12.75,77.75,3.19E-05,0,1,bangalore
06-12-2020 18:00,13,77.5,6.87E-05,0,1,bangalore
06-12-2020 18:00,13,77.75,0.000135422,0,1,bangalore
06-12-2020 18:00,12.75,77.5,0,0,1,bangalore
06-12-2020 18:00,12.75,77.75,9.54E-05,0,1,bangalore
07-12-2020 00:00,13,77.5,1.43E-06,0,1,bangalore
07-12-2020 00:00,13,77.75,1.19E-05,0,1,bangalore
07-12-2020 00:00,12.75,77.5,4.29E-06,0,1,bangalore
07-12-2020 00:00,12.75,77.75,1.48E-05,0,1,bangalore
07-12-2020 06:00,13,77.5,0.000106335,0,1,bangalore
07-12-2020 06:00,13,77.75,9.54E-05,0,1,bangalore
07-12-2020 06:00,12.75,77.5,8.01E-05,0,1,bangalore
07-12-2020 06:00,12.75,77.75,7.49E-05,0,1,bangalore
07-12-2020 12:00,13,77.5,0.000330448,0,1,bangalore
07-12-2020 12:00,13,77.75,8.01E-05,0,1,bangalore
07-12-2020 12:00,12.75,77.5,0.000454426,0,1,bangalore
07-12-2020 12:00,12.75,77.75,0.000172138,0,1,bangalore
07-12-2020 18:00,13,77.5,7.10E-05,0,1,bangalore
07-12-2020 18:00,13,77.75,6.68E-05,0,1,bangalore
07-12-2020 18:00,12.75,77.5,0.000308037,0,1,bangalore
07-12-2020 18:00,12.75,77.75,0.000279903,0,1,bangalore
08-12-2020 00:00,13,77.5,5.25E-05,0,1,bangalore
08-12-2020 00:00,13,77.75,0.000107288,0,1,bangalore
08-12-2020 00:00,12.75,77.5,4.39E-05,0,1,bangalore
08-12-2020 00:00,12.75,77.75,0.000127792,0,1,bangalore
08-12-2020 06:00,13,77.5,7.15E-05,0,1,bangalore
08-12-2020 06:00,13,77.75,0.000105381,0,1,bangalore
08-12-2020 06:00,12.75,77.5,0.000102997,0,1,bangalore
08-12-2020 06:00,12.75,77.75,0.000164986,0,1,bangalore
08-12-2020 12:00,13,77.5,0.001016617,0,1,bangalore
08-12-2020 12:00,13,77.75,0.000310898,0,1,bangalore
08-12-2020 12:00,12.75,77.5,0.000741959,0,1,bangalore
08-12-2020 12:00,12.75,77.75,0.000406265,0,1,bangalore
08-12-2020 18:00,13,77.5,0,0,1,bangalore
08-12-2020 18:00,13,77.75,3.81E-06,0,1,bangalore
08-12-2020 18:00,12.75,77.5,0,0,1,bangalore
08-12-2020 18:00,12.75,77.75,3.81E-06,0,1,bangalore
09-12-2020 00:00,13,77.5,1.91E-06,0,1,bangalore
09-12-2020 00:00,13,77.75,3.34E-06,0,1,bangalore
09-12-2020 00:00,12.75,77.5,6.20E-06,0,1,bangalore
09-12-2020 00:00,12.75,77.75,7.63E-06,0,1,bangalore
09-12-2020 06:00,13,77.5,6.20E-05,0,1,bangalore
09-12-2020 06:00,13,77.75,9.87E-05,0,1,bangalore
09-12-2020 06:00,12.75,77.5,7.53E-05,0,1,bangalore
09-12-2020 06:00,12.75,77.75,0.000110149,0,1,bangalore
09-12-2020 12:00,13,77.5,5.67E-05,0,1,bangalore
09-12-2020 12:00,13,77.75,0.000775337,0,1,bangalore
09-12-2020 12:00,12.75,77.5,0.000143528,0,1,bangalore
09-12-2020 12:00,12.75,77.75,0.00022316,0,1,bangalore
09-12-2020 18:00,13,77.5,0,0,1,bangalore
09-12-2020 18:00,13,77.75,5.72E-06,0,1,bangalore
09-12-2020 18:00,12.75,77.5,0,0,1,bangalore
09-12-2020 18:00,12.75,77.75,9.54E-06,0,1,bangalore
10-12-2020 00:00,13,77.5,0,0,1,bangalore
10-12-2020 00:00,13,77.75,0,0,1,bangalore
10-12-2020 00:00,12.75,77.5,0,0,1,bangalore
10-12-2020 00:00,12.75,77.75,0,0,1,bangalore
10-12-2020 06:00,13,77.5,0,0,1,bangalore
10-12-2020 06:00,13,77.75,0,0,1,bangalore
10-12-2020 06:00,12.75,77.5,0,0,1,bangalore
10-12-2020 06:00,12.75,77.75,0,0,1,bangalore
10-12-2020 12:00,13,77.5,0,0,1,bangalore
10-12-2020 12:00,13,77.75,0,0,1,bangalore
10-12-2020 12:00,12.75,77.5,0,0,1,bangalore
10-12-2020 12:00,12.75,77.75,0,0,1,bangalore
10-12-2020 18:00,13,77.5,0,0,1,bangalore
10-12-2020 18:00,13,77.75,0,0,1,bangalore
10-12-2020 18:00,12.75,77.5,0,0,1,bangalore
10-12-2020 18:00,12.75,77.75,0,0,1,bangalore
11-12-2020 00:00,13,77.5,0,0,1,bangalore
11-12-2020 00:00,13,77.75,0,0,1,bangalore
11-12-2020 00:00,12.75,77.5,0,0,1,bangalore
11-12-2020 00:00,12.75,77.75,0,0,1,bangalore
11-12-2020 06:00,13,77.5,0,0,1,bangalore
11-12-2020 06:00,13,77.75,0,0,1,bangalore
11-12-2020 06:00,12.75,77.5,0,0,1,bangalore
11-12-2020 06:00,12.75,77.75,0,0,1,bangalore
11-12-2020 12:00,13,77.5,0,0,1,bangalore
11-12-2020 12:00,13,77.75,0,0,1,bangalore
11-12-2020 12:00,12.75,77.5,0,0,1,bangalore
11-12-2020 12:00,12.75,77.75,0,0,1,bangalore
11-12-2020 18:00,13,77.5,0,0,1,bangalore
11-12-2020 18:00,13,77.75,0,0,1,bangalore
11-12-2020 18:00,12.75,77.5,0,0,1,bangalore
11-12-2020 18:00,12.75,77.75,0,0,1,bangalore
12-12-2020 00:00,13,77.5,0,0,1,bangalore
12-12-2020 00:00,13,77.75,0,0,1,bangalore
12-12-2020 00:00,12.75,77.5,0,0,1,bangalore
12-12-2020 00:00,12.75,77.75,0,0,1,bangalore
12-12-2020 06:00,13,77.5,0,0,1,bangalore
12-12-2020 06:00,13,77.75,0,0,1,bangalore
12-12-2020 06:00,12.75,77.5,0,0,1,bangalore
12-12-2020 06:00,12.75,77.75,0,0,1,bangalore
12-12-2020 12:00,13,77.5,0,0,1,bangalore
12-12-2020 12:00,13,77.75,0,0,1,bangalore
12-12-2020 12:00,12.75,77.5,0,0,1,bangalore
12-12-2020 12:00,12.75,77.75,0,0,1,bangalore
12-12-2020 18:00,13,77.5,0,0,1,bangalore
12-12-2020 18:00,13,77.75,0,0,1,bangalore
12-12-2020 18:00,12.75,77.5,0,0,1,bangalore
12-12-2020 18:00,12.75,77.75,0,0,1,bangalore
13-12-2020 00:00,13,77.5,0,0,1,bangalore
13-12-2020 00:00,13,77.75,0,0,1,bangalore
13-12-2020 00:00,12.75,77.5,0,0,1,bangalore
13-12-2020 00:00,12.75,77.75,0,0,1,bangalore
13-12-2020 06:00,13,77.5,0,0,1,bangalore
13-12-2020 06:00,13,77.75,0,0,1,bangalore
13-12-2020 06:00,12.75,77.5,0,0,1,bangalore
13-12-2020 06:00,12.75,77.75,0,0,1,bangalore
13-12-2020 12:00,13,77.5,0,0,1,bangalore
13-12-2020 12:00,13,77.75,0,0,1,bangalore
13-12-2020 12:00,12.75,77.5,0,0,1,bangalore
13-12-2020 12:00,12.75,77.75,0,0,1,bangalore
13-12-2020 18:00,13,77.5,0,0,1,bangalore
13-12-2020 18:00,13,77.75,0,0,1,bangalore
13-12-2020 18:00,12.75,77.5,0,0,1,bangalore
13-12-2020 18:00,12.75,77.75,0,0,1,bangalore
14-12-2020 00:00,13,77.5,0,0,1,bangalore
14-12-2020 00:00,13,77.75,0,0,1,bangalore
14-12-2020 00:00,12.75,77.5,0,0,1,bangalore
14-12-2020 00:00,12.75,77.75,0,0,1,bangalore
14-12-2020 06:00,13,77.5,0,0,1,bangalore
14-12-2020 06:00,13,77.75,0,0,1,bangalore
14-12-2020 06:00,12.75,77.5,0,0,1,bangalore
14-12-2020 06:00,12.75,77.75,0,0,1,bangalore
14-12-2020 12:00,13,77.5,0,0,1,bangalore
14-12-2020 12:00,13,77.75,0,0,1,bangalore
14-12-2020 12:00,12.75,77.5,0,0,1,bangalore
14-12-2020 12:00,12.75,77.75,0,0,1,bangalore
14-12-2020 18:00,13,77.5,0,0,1,bangalore
14-12-2020 18:00,13,77.75,0,0,1,bangalore
14-12-2020 18:00,12.75,77.5,0,0,1,bangalore
14-12-2020 18:00,12.75,77.75,0,0,1,bangalore
15-12-2020 00:00,13,77.5,9.54E-07,0,1,bangalore
15-12-2020 00:00,13,77.75,7.15E-06,0,1,bangalore
15-12-2020 00:00,12.75,77.5,0,0,1,bangalore
15-12-2020 00:00,12.75,77.75,8.11E-06,0,1,bangalore
15-12-2020 06:00,13,77.5,0,0,1,bangalore
15-12-2020 06:00,13,77.75,0,0,1,bangalore
15-12-2020 06:00,12.75,77.5,0,0,1,bangalore
15-12-2020 06:00,12.75,77.75,0,0,1,bangalore
15-12-2020 12:00,13,77.5,0,0,1,bangalore
15-12-2020 12:00,13,77.75,0,0,1,bangalore
15-12-2020 12:00,12.75,77.5,0,0,1,bangalore
15-12-2020 12:00,12.75,77.75,0,0,1,bangalore
15-12-2020 18:00,13,77.5,4.77E-07,0,1,bangalore
15-12-2020 18:00,13,77.75,3.81E-06,0,1,bangalore
15-12-2020 18:00,12.75,77.5,4.77E-07,0,1,bangalore
15-12-2020 18:00,12.75,77.75,5.25E-06,0,1,bangalore
16-12-2020 00:00,13,77.5,0,0,1,bangalore
16-12-2020 00:00,13,77.75,4.77E-07,0,1,bangalore
16-12-2020 00:00,12.75,77.5,0,0,1,bangalore
16-12-2020 00:00,12.75,77.75,4.77E-07,0,1,bangalore
16-12-2020 06:00,13,77.5,1.53E-05,0,1,bangalore
16-12-2020 06:00,13,77.75,3.10E-05,0,1,bangalore
16-12-2020 06:00,12.75,77.5,3.15E-05,0,1,bangalore
16-12-2020 06:00,12.75,77.75,5.01E-05,0,1,bangalore
16-12-2020 12:00,13,77.5,2.05E-05,0,1,bangalore
16-12-2020 12:00,13,77.75,1.43E-06,0,1,bangalore
16-12-2020 12:00,12.75,77.5,5.53E-05,0,1,bangalore
16-12-2020 12:00,12.75,77.75,2.10E-05,0,1,bangalore
16-12-2020 18:00,13,77.5,1.24E-05,0,1,bangalore
16-12-2020 18:00,13,77.75,0.000308514,0,1,bangalore
16-12-2020 18:00,12.75,77.5,0.000378132,0,1,bangalore
16-12-2020 18:00,12.75,77.75,0.000910759,0,1,bangalore
17-12-2020 00:00,13,77.5,1.05E-05,0,1,bangalore
17-12-2020 00:00,13,77.75,1.76E-05,0,1,bangalore
17-12-2020 00:00,12.75,77.5,5.72E-06,0,1,bangalore
17-12-2020 00:00,12.75,77.75,1.34E-05,0,1,bangalore
17-12-2020 06:00,13,77.5,8.44E-05,0,1,bangalore
17-12-2020 06:00,13,77.75,5.10E-05,0,1,bangalore
17-12-2020 06:00,12.75,77.5,0.000183582,0,1,bangalore
17-12-2020 06:00,12.75,77.75,0.000145435,0,1,bangalore
17-12-2020 12:00,13,77.5,3.91E-05,0,1,bangalore
17-12-2020 12:00,13,77.75,6.01E-05,0,1,bangalore
17-12-2020 12:00,12.75,77.5,1.91E-06,0,1,bangalore
17-12-2020 12:00,12.75,77.75,2.86E-06,0,1,bangalore
17-12-2020 18:00,13,77.5,4.77E-07,0,1,bangalore
17-12-2020 18:00,13,77.75,7.63E-06,0,1,bangalore
17-12-2020 18:00,12.75,77.5,9.54E-07,0,1,bangalore
17-12-2020 18:00,12.75,77.75,9.54E-06,0,1,bangalore
18-12-2020 00:00,13,77.5,0,0,1,bangalore
18-12-2020 00:00,13,77.75,9.54E-07,0,1,bangalore
18-12-2020 00:00,12.75,77.5,0,0,1,bangalore
18-12-2020 00:00,12.75,77.75,1.43E-06,0,1,bangalore
18-12-2020 06:00,13,77.5,0,0,1,bangalore
18-12-2020 06:00,13,77.75,0,0,1,bangalore
18-12-2020 06:00,12.75,77.5,0,0,1,bangalore
18-12-2020 06:00,12.75,77.75,0,0,1,bangalore
18-12-2020 12:00,13,77.5,0,0,1,bangalore
18-12-2020 12:00,13,77.75,0,0,1,bangalore
18-12-2020 12:00,12.75,77.5,0,0,1,bangalore
18-12-2020 12:00,12.75,77.75,0,0,1,bangalore
18-12-2020 18:00,13,77.5,0,0,1,bangalore
18-12-2020 18:00,13,77.75,0,0,1,bangalore
18-12-2020 18:00,12.75,77.5,0,0,1,bangalore
18-12-2020 18:00,12.75,77.75,0,0,1,bangalore
19-12-2020 00:00,13,77.5,0,0,1,bangalore
19-12-2020 00:00,13,77.75,0,0,1,bangalore
19-12-2020 00:00,12.75,77.5,0,0,1,bangalore
19-12-2020 00:00,12.75,77.75,0,0,1,bangalore
19-12-2020 06:00,13,77.5,0,0,1,bangalore
19-12-2020 06:00,13,77.75,0,0,1,bangalore
19-12-2020 06:00,12.75,77.5,0,0,1,bangalore
19-12-2020 06:00,12.75,77.75,0,0,1,bangalore
19-12-2020 12:00,13,77.5,0,0,1,bangalore
19-12-2020 12:00,13,77.75,0,0,1,bangalore
19-12-2020 12:00,12.75,77.5,0,0,1,bangalore
19-12-2020 12:00,12.75,77.75,0,0,1,bangalore
19-12-2020 18:00,13,77.5,0,0,1,bangalore
19-12-2020 18:00,13,77.75,2.19E-05,0,1,bangalore
19-12-2020 18:00,12.75,77.5,0,0,1,bangalore
19-12-2020 18:00,12.75,77.75,2.34E-05,0,1,bangalore
20-12-2020 00:00,13,77.5,0,0,1,bangalore
20-12-2020 00:00,13,77.75,2.38E-06,0,1,bangalore
20-12-2020 00:00,12.75,77.5,0,0,1,bangalore
20-12-2020 00:00,12.75,77.75,4.29E-06,0,1,bangalore
20-12-2020 06:00,13,77.5,1.62E-05,0,1,bangalore
20-12-2020 06:00,13,77.75,3.72E-05,0,1,bangalore
20-12-2020 06:00,12.75,77.5,4.29E-06,0,1,bangalore
20-12-2020 06:00,12.75,77.75,1.91E-05,0,1,bangalore
20-12-2020 12:00,13,77.5,0,0,1,bangalore
20-12-2020 12:00,13,77.75,0,0,1,bangalore
20-12-2020 12:00,12.75,77.5,0,0,1,bangalore
20-12-2020 12:00,12.75,77.75,0,0,1,bangalore
20-12-2020 18:00,13,77.5,0,0,1,bangalore
20-12-2020 18:00,13,77.75,4.77E-07,0,1,bangalore
20-12-2020 18:00,12.75,77.5,0,0,1,bangalore
20-12-2020 18:00,12.75,77.75,0,0,1,bangalore
21-12-2020 00:00,13,77.5,0,0,1,bangalore
21-12-2020 00:00,13,77.75,5.25E-06,0,1,bangalore
21-12-2020 00:00,12.75,77.5,0,0,1,bangalore
21-12-2020 00:00,12.75,77.75,7.15E-06,0,1,bangalore
21-12-2020 06:00,13,77.5,0,0,1,bangalore
21-12-2020 06:00,13,77.75,0,0,1,bangalore
21-12-2020 06:00,12.75,77.5,0,0,1,bangalore
21-12-2020 06:00,12.75,77.75,0,0,1,bangalore
21-12-2020 12:00,13,77.5,0,0,1,bangalore
21-12-2020 12:00,13,77.75,0,0,1,bangalore
21-12-2020 12:00,12.75,77.5,0,0,1,bangalore
21-12-2020 12:00,12.75,77.75,0,0,1,bangalore
21-12-2020 18:00,13,77.5,0,0,1,bangalore
21-12-2020 18:00,13,77.75,0,0,1,bangalore
21-12-2020 18:00,12.75,77.5,0,0,1,bangalore
21-12-2020 18:00,12.75,77.75,0,0,1,bangalore
22-12-2020 00:00,13,77.5,0,0,1,bangalore
22-12-2020 00:00,13,77.75,0,0,1,bangalore
22-12-2020 00:00,12.75,77.5,0,0,1,bangalore
22-12-2020 00:00,12.75,77.75,0,0,1,bangalore
22-12-2020 06:00,13,77.5,0,0,1,bangalore
22-12-2020 06:00,13,77.75,0,0,1,bangalore
22-12-2020 06:00,12.75,77.5,0,0,1,bangalore
22-12-2020 06:00,12.75,77.75,0,0,1,bangalore
22-12-2020 12:00,13,77.5,0,0,1,bangalore
22-12-2020 12:00,13,77.75,0,0,1,bangalore
22-12-2020 12:00,12.75,77.5,0,0,1,bangalore
22-12-2020 12:00,12.75,77.75,0,0,1,bangalore
22-12-2020 18:00,13,77.5,0,0,1,bangalore
22-12-2020 18:00,13,77.75,0,0,1,bangalore
22-12-2020 18:00,12.75,77.5,0,0,1,bangalore
22-12-2020 18:00,12.75,77.75,0,0,1,bangalore
23-12-2020 00:00,13,77.5,0,0,1,bangalore
23-12-2020 00:00,13,77.75,0,0,1,bangalore
23-12-2020 00:00,12.75,77.5,0,0,1,bangalore
23-12-2020 00:00,12.75,77.75,0,0,1,bangalore
23-12-2020 06:00,13,77.5,0,0,1,bangalore
23-12-2020 06:00,13,77.75,0,0,1,bangalore
23-12-2020 06:00,12.75,77.5,0,0,1,bangalore
23-12-2020 06:00,12.75,77.75,0,0,1,bangalore
23-12-2020 12:00,13,77.5,0,0,1,bangalore
23-12-2020 12:00,13,77.75,0,0,1,bangalore
23-12-2020 12:00,12.75,77.5,0,0,1,bangalore
23-12-2020 12:00,12.75,77.75,0,0,1,bangalore
23-12-2020 18:00,13,77.5,0,0,1,bangalore
23-12-2020 18:00,13,77.75,0,0,1,bangalore
23-12-2020 18:00,12.75,77.5,0,0,1,bangalore
23-12-2020 18:00,12.75,77.75,0,0,1,bangalore
24-12-2020 00:00,13,77.5,0,0,1,bangalore
24-12-2020 00:00,13,77.75,0,0,1,bangalore
24-12-2020 00:00,12.75,77.5,0,0,1,bangalore
24-12-2020 00:00,12.75,77.75,0,0,1,bangalore
24-12-2020 06:00,13,77.5,0,0,1,bangalore
24-12-2020 06:00,13,77.75,0,0,1,bangalore
24-12-2020 06:00,12.75,77.5,0,0,1,bangalore
24-12-2020 06:00,12.75,77.75,0,0,1,bangalore
24-12-2020 12:00,13,77.5,0,0,1,bangalore
24-12-2020 12:00,13,77.75,0,0,1,bangalore
24-12-2020 12:00,12.75,77.5,0,0,1,bangalore
24-12-2020 12:00,12.75,77.75,0,0,1,bangalore
24-12-2020 18:00,13,77.5,0,0,1,bangalore
24-12-2020 18:00,13,77.75,0,0,1,bangalore
24-12-2020 18:00,12.75,77.5,0,0,1,bangalore
24-12-2020 18:00,12.75,77.75,0,0,1,bangalore
25-12-2020 00:00,13,77.5,0,0,1,bangalore
25-12-2020 00:00,13,77.75,0,0,1,bangalore
25-12-2020 00:00,12.75,77.5,0,0,1,bangalore
25-12-2020 00:00,12.75,77.75,0,0,1,bangalore
25-12-2020 06:00,13,77.5,0,0,1,bangalore
25-12-2020 06:00,13,77.75,0,0,1,bangalore
25-12-2020 06:00,12.75,77.5,0,0,1,bangalore
25-12-2020 06:00,12.75,77.75,0,0,1,bangalore
25-12-2020 12:00,13,77.5,0,0,1,bangalore
25-12-2020 12:00,13,77.75,0,0,1,bangalore
25-12-2020 12:00,12.75,77.5,0,0,1,bangalore
25-12-2020 12:00,12.75,77.75,0,0,1,bangalore
25-12-2020 18:00,13,77.5,0,0,1,bangalore
25-12-2020 18:00,13,77.75,0,0,1,bangalore
25-12-2020 18:00,12.75,77.5,0,0,1,bangalore
25-12-2020 18:00,12.75,77.75,0,0,1,bangalore
26-12-2020 00:00,13,77.5,0,0,1,bangalore
26-12-2020 00:00,13,77.75,0,0,1,bangalore
26-12-2020 00:00,12.75,77.5,0,0,1,bangalore
26-12-2020 00:00,12.75,77.75,0,0,1,bangalore
26-12-2020 06:00,13,77.5,0,0,1,bangalore
26-12-2020 06:00,13,77.75,0,0,1,bangalore
26-12-2020 06:00,12.75,77.5,0,0,1,bangalore
26-12-2020 06:00,12.75,77.75,0,0,1,bangalore
26-12-2020 12:00,13,77.5,0,0,1,bangalore
26-12-2020 12:00,13,77.75,0,0,1,bangalore
26-12-2020 12:00,12.75,77.5,0,0,1,bangalore
26-12-2020 12:00,12.75,77.75,0,0,1,bangalore
26-12-2020 18:00,13,77.5,0,0,1,bangalore
26-12-2020 18:00,13,77.75,0,0,1,bangalore
26-12-2020 18:00,12.75,77.5,0,0,1,bangalore
26-12-2020 18:00,12.75,77.75,0,0,1,bangalore
27-12-2020 00:00,13,77.5,9.54E-07,0,1,bangalore
27-12-2020 00:00,13,77.75,0,0,1,bangalore
27-12-2020 00:00,12.75,77.5,1.91E-06,0,1,bangalore
27-12-2020 00:00,12.75,77.75,9.54E-07,0,1,bangalore
27-12-2020 06:00,13,77.5,0,0,1,bangalore
27-12-2020 06:00,13,77.75,0,0,1,bangalore
27-12-2020 06:00,12.75,77.5,0,0,1,bangalore
27-12-2020 06:00,12.75,77.75,0,0,1,bangalore
27-12-2020 12:00,13,77.5,0,0,1,bangalore
27-12-2020 12:00,13,77.75,0,0,1,bangalore
27-12-2020 12:00,12.75,77.5,0,0,1,bangalore
27-12-2020 12:00,12.75,77.75,0,0,1,bangalore
27-12-2020 18:00,13,77.5,0,0,1,bangalore
27-12-2020 18:00,13,77.75,0,0,1,bangalore
27-12-2020 18:00,12.75,77.5,0,0,1,bangalore
27-12-2020 18:00,12.75,77.75,0,0,1,bangalore
28-12-2020 00:00,13,77.5,0,0,1,bangalore
28-12-2020 00:00,13,77.75,0,0,1,bangalore
28-12-2020 00:00,12.75,77.5,4.77E-07,0,1,bangalore
28-12-2020 00:00,12.75,77.75,4.77E-07,0,1,bangalore
28-12-2020 06:00,13,77.5,0,0,1,bangalore
28-12-2020 06:00,13,77.75,0,0,1,bangalore
28-12-2020 06:00,12.75,77.5,0,0,1,bangalore
28-12-2020 06:00,12.75,77.75,0,0,1,bangalore
28-12-2020 12:00,13,77.5,0,0,1,bangalore
28-12-2020 12:00,13,77.75,0,0,1,bangalore
